Mario Balotelli;https://www.soraredata.com/player/53007728717565483232979232793552898267929326942986835979339227674188597544953
Memphis Depay;https://www.soraredata.com/player/70757567928960062312683777213621817792008478501685822923693573266681988975884
Raphinha;https://www.soraredata.com/player/83907063850231869276235276247810032625672339290217882447254454773680020413717
Nicola Sansone;https://www.soraredata.com/player/54959084221441520292767125201015078272870180104821268994917850650822392251849
Mergim Berisha;https://www.soraredata.com/player/97210994183946424198505538974333320081548961608009061288742623079369221734173
Giorgos Giakoumakis;https://www.soraredata.com/player/30645527294135657921256073245107031296628707098434853890161136168719215911277
Jonas Omlin;https://www.soraredata.com/player/79961337402401510861221508371981143728682220973135134182537378261212219864865
Brad Guzan;https://www.soraredata.com/player/106769631927002488695331897651400154852783107047671866256113917355307433000336
Tarik;https://www.soraredata.com/player/114968141931649983105611541020456984482639647300892081181459431124698065229553
Maximiliano Romero;https://www.soraredata.com/player/77687321792449974139157690398874670742540682868736578921938652868594276169872
Dawid Kownacki;https://www.soraredata.com/player/84569585770179278525032181791882100777983134208898514648501633747547567975425
Marcus Thuram;https://www.soraredata.com/player/55426679810020807458349294390585616614937713614731120735353478000898661340055
Niclas Füllkrug;https://www.soraredata.com/player/75788111329542801341342845717643852196757113601227199909319874602873850633322
Marco Asensio;https://www.soraredata.com/player/27121984191714998738632076398700263495205009416039196968675405922180329063469
Alexander Schlager;https://www.soraredata.com/player/12074355190813718087148651830161950996792002442502066692426850932946430490394
Enzo Crivelli;https://www.soraredata.com/player/110040485526657631651867924095715334178866825539956178631277965781899990438909
Enner Valencia;https://www.soraredata.com/player/49133509299683162412038557426392577802557456878568190351813983384610489422183
Kelechi Iheanacho;https://www.soraredata.com/player/24943397761560420215930494993113104487277775705953035120244275624678062310206
Paulo Dybala;https://www.soraredata.com/player/47335498621870865650871848582518432577128712738260003406847721391890737878640
Muhammet Demir;https://www.soraredata.com/player/57968009896633645450898401542187730929380110897584867398160346562273416897078
Stephan El Shaarawy;https://www.soraredata.com/player/37955463976612081487299926726244267435045401486836835267691539696007962359887
Isaac Success;https://www.soraredata.com/player/29883496464715143485739998764356268385112439158559276862109930528777334998473
Cleilton Itaitinga;https://www.soraredata.com/player/44485480330565154772677478961168585087906066402252943076488482895957275543626
Yuya Yamagishi;https://www.soraredata.com/player/101520302232165565123858674843231840458666948489482853372333170265970706350335
Eric Maxim Choupo-Moting;https://www.soraredata.com/player/86959814221430860155364056586156430199428723964760688721251955812629757632746
Luis Sinisterra;https://www.soraredata.com/player/63130620436165450208042671250126210367905947919839431616190457036235432483190
Daiki Tomii;https://www.soraredata.com/player/38246300017979677074956805622417071658059095501946909934197202511212255705869
Klauss;https://www.soraredata.com/player/114522136239323780721423210108931309975155053521848424757466935264365917853015
M'Bala Nzola;https://www.soraredata.com/player/67176291531639338815057348671148490348713522708723011222029553668604220943722
Ademola Lookman;https://www.soraredata.com/player/3287330769147925236833816398338621751420724599060628765501285632854024448294
Ragnar Ache;https://www.soraredata.com/player/110738975221117434870768677008672633885277930695885911992711710899968386740400
Marco Sportiello;https://www.soraredata.com/player/48730457517270299422067953035439294522648822549600298995435304845741148077978
Cyriel Dessers;https://www.soraredata.com/player/72979122646861520615224435232642430302224771389491786313135745543270687255766
Matteo Politano;https://www.soraredata.com/player/97415043243152980699758121008075908553308763252655746134499710881085912140626
Rouwen Hennings;https://www.soraredata.com/player/33499620550479559573109180998087444776392968254900995481509503639711759359730
Tajon Buchanan;https://www.soraredata.com/player/106609926471589334489052697411363381681965535077066746173661012007358914959801
Carlos Acevedo;https://www.soraredata.com/player/56725966145964697455400932623721437286784029807300942494064012139333020794372
Felix Platte;https://www.soraredata.com/player/54067089909942554481390745973769036390161313596546717689349456972917468821719
Bryan Gil;https://www.soraredata.com/player/114524553111469001522218135282488345974472611092872696313876699476479599171681
Ralf Fährmann;https://www.soraredata.com/player/54011966438785956832505147790163923888367484872784779800622748251023461237084
Frank Tsadjout;https://www.soraredata.com/player/58846160079486511519775166434630249656455121259396817224563663579737279973493
Kevin Fickentscher;https://www.soraredata.com/player/30898336765047763537386040425973613103115141486254105904059755100234193868324
Luis Urruti;https://www.soraredata.com/player/29416959630560995669476071841783798492330308769471359068377063346701331941165
Marwin Hitz;https://www.soraredata.com/player/73895370036893457745328190972494028820487089311295274120170772534757733626811
João Ricardo;https://www.soraredata.com/player/5684542804947123430821683903211003725831618747325948706668677170352624991939
Morales;https://www.soraredata.com/player/82831497472115023213624173440944765651126679070146264639559957525429258952641
Junior Adamu;https://www.soraredata.com/player/110925223584366895348468529095766714639412319068709682241934251752673793305946
Lyle Foster;https://www.soraredata.com/player/9791406287714162821117025732263545343220647200619459759490541285026078464441
Andy Delort;https://www.soraredata.com/player/37771667353010084073263593023764198666481835126438308569914778648154558465207
Ernesto Torregrossa;https://www.soraredata.com/player/48728259450128276749098152729706148842106817772413142397802688220648880741122
Alfreð Finnbogason;https://www.soraredata.com/player/6991121692428232203388926273652910068752259902602597864712035181958802477747
Leon Bailey;https://www.soraredata.com/player/33088127450829175722981174621294445132939916707929485269459755858749121921751
Ali Vural;https://www.soraredata.com/player/27542955989905743797379764765965245119429489552058193196505849989809279467769
Dmitri Poloz;https://www.soraredata.com/player/52640967215975940580845894996775282056828294884688997936751217438336195309122
Keno;https://www.soraredata.com/player/113342564547451807380103440856496596474545019105712200029885770437222247785870
Aké Loba;https://www.soraredata.com/player/102620472149329519091747722520408612902507457860698494828481688753726622123806
Daryl Dike;https://www.soraredata.com/player/85306097535094771776803412766467735679011881201071446975361760027637705829740
Kevin Lasagna;https://www.soraredata.com/player/87858784368214107763292634337248086529340461088907103383211177906566469285128
Jan Oblak;https://www.soraredata.com/player/98531608629792705716092635323338459497405410522620303586720208824756747734922
Vito Mannone;https://www.soraredata.com/player/95816004538646110983888589543590250786439109959709675509262175658104083253135
Daniel Maldini;https://www.soraredata.com/player/94580134403965071179112704171440914043392228031498267687145027857327267017493
Farid El Melali;https://www.soraredata.com/player/50101051546955560973038488891543873764891806677462809296644227255375962247358
Darío Benedetto;https://www.soraredata.com/player/90608674007324871538578108994170457141029064001545516133729465787857934091292
Mason Toye;https://www.soraredata.com/player/37097468164700297303567743144876918313916056411361000073826323541917615862655
Romain Hamouma;https://www.soraredata.com/player/40893602058410513896748571915216680946149463199204421806730638365934073937216
Britt Assombalonga;https://www.soraredata.com/player/1250723031186245023544776555958496859355367157332371566230312825700014541796
Eamonn Brophy;https://www.soraredata.com/player/87774592564955879413382713806149908974470534629952403751021172126384883667206
Edward Chilufya;https://www.soraredata.com/player/103779983163095699573674634452948931224458919505373652432642949213427987872162
Rasmus Højlund;https://www.soraredata.com/player/21232918876442315543664618018399914584378317803447792911891631944573533012625
Ángel Correa;https://www.soraredata.com/player/67857079087668600470626679526485967424697044687371702118468834460022211335376
Evan Ferguson;https://www.soraredata.com/player/5732773024321281888465859164935881782055351675841055740828043112741938359056
Ashley Fletcher;https://www.soraredata.com/player/78324632844422071277292325771292244134988325999853857633945965262213091852694
Kim GUNHEE;https://www.soraredata.com/player/51877279528690695260337279794827852617215683090234201031551176588776212937433
Altay Bayındır;https://www.soraredata.com/player/101849511764712180323223758586509540180564146660352876461809079225089985578606
Heinz Lindner;https://www.soraredata.com/player/heinz-lindner
Roberto Firmino;https://www.soraredata.com/player/6425887777336151472262335368591130948006705317195884301932270905615836409305
Júnior Brumado;https://www.soraredata.com/player/107031494386318405989538070580865663779051252046404723875197617125161939638408
Exequiel Zeballos;https://www.soraredata.com/player/23241082704303183521517863015109804682721799091830481708581000488066255743466
Christoph Monschein;https://www.soraredata.com/player/40375993432244970638331030095760247861896991238803547563002132017864843038759
Benedikt Pichler;https://www.soraredata.com/player/8298431320456104332306750038240901581827829863075355909674750067107643766180
Noah Okafor;https://www.soraredata.com/player/76358787710420002489873595009468853783136607432024481625305910546210133402592
Nolito;https://www.soraredata.com/player/66900872808296774455675701926239815402264669263742005337054150556773360207051
Josué Doke;https://www.soraredata.com/player/109025084073358614252659209549728178237414080726362647839174646104031436285325
Nathanaël Mbuku;https://www.soraredata.com/player/42508690016956291582351561226964330762782244525038887754303098013822814471040
Paul Onuachu;https://www.soraredata.com/player/109334646180364318284599200598675393229994743264324181101763693409651650829949
András Németh;https://www.soraredata.com/player/8278182200257670702544205671276229608027927243816008856567414106982488558678
Marcinho;https://www.soraredata.com/player/5380399336228805618661215385281257611197964835265852161640802920928631487274
Laurent Depoitre;https://www.soraredata.com/player/61179288032946248586123763540643416985276610977158330558323206049152050866572
Andreas Cornelius;https://www.soraredata.com/player/26290719319528747800242572037749241943574604260281646144833186901511822401550
Minos Gouras;https://www.soraredata.com/player/102992036647470945334984030414847438061584586679278077419612141141675870610469
Jeong Jae-Hee;https://www.soraredata.com/player/70214109274238830857529156765036205463096931150118256147524789255805671955804
Muniain;https://www.soraredata.com/player/91026567610827697004282135618155354388534048319183582458795992942091558429504
Nico Serrano;https://www.soraredata.com/player/85392036026197642035732405477569600993788373911554901435775140824547945361537
Kieffer Moore;https://www.soraredata.com/player/1944246202307471628524232603161181299655494618293731867442932492529252727238
Oscar Vilhelmsson;https://www.soraredata.com/player/81686105556451080268502396547541974118343073833210804067019252250277745591866
Naci Ünüvar;https://www.soraredata.com/player/115472985144613879539041976554107946127306715452970435220181766105249390916745
Willem Geubbels;https://www.soraredata.com/player/11181720950146889746078601541430025527032902626050825867682188042646655169655
Radamel Falcao;https://www.soraredata.com/player/106658784007288285160509460443351178229687338485192525456163121550430894148094
Rafał Gikiewicz;https://www.soraredata.com/player/7159048933738451918038065297876516410480500156056092097681806065908382531485
Hugo Lloris;https://www.soraredata.com/player/38329323484825687387340105550931995677900168946844877398315089160541325222456
Antonino La Gumina;https://www.soraredata.com/player/106779566596166095492831709678465621637954471197187761823203679583420514073140
Andrea Petagna;https://www.soraredata.com/player/57303294403530896887887658614186991704848122530539403608576362537890678262949
El Bilal Touré;https://www.soraredata.com/player/30609519501769212222605529778633768992690909890288141491860086863522120539923
Dean Henderson;https://www.soraredata.com/player/27958117486557676377624468935067877832914088368069608500233695304058476761965
Christopher Kane;https://www.soraredata.com/player/42367115652641610026102551816991826842915156318187613319848746336057276472720
Stefano Marino;https://www.soraredata.com/player/42384694959377503419277958591091754031672867242147144233738309232943209552614
Justin Heekeren;https://www.soraredata.com/player/39606630543866678825516494715427334481292955754033556519988482495128519254030
Kaio Jorge;https://www.soraredata.com/player/4255795318329330559864171170411496769429110116972654380741812235500048872706
Jonah Osabutey;https://www.soraredata.com/player/42712205855771607838874324384649695387474546562700779786024101227598403785761
Joseph Efford;https://www.soraredata.com/player/42775278654031192362308347917442112179458074224780700036343220787377510189380
Péter Gulácsi;https://www.soraredata.com/player/42874747341545081517631557886553719002626871908073498439864465918301024351245
Kenneth Vermeer;https://www.soraredata.com/player/43822770196133333146600908488216473165726468412149604975367986132402374936201
Adrián Ugarriza;https://www.soraredata.com/player/27947223643921866468772168772678047278379171314724877436798486873976979165469
Marcus Bettinelli;https://www.soraredata.com/player/44970712739441008780204041985244501626124636382178011879387356812608728037438
Andrey Lunev;https://www.soraredata.com/player/45543187403924886846850350236185316982590440690743409920976117078185280767115
Tim Schreiber;https://www.soraredata.com/player/45650506019477938354236293654018288843122335202315194936166948891075719783545
Elidon Qenaj;https://www.soraredata.com/player/4565284642028515945372793786977981089752875242194204424243173298321028102837
Neymar Jr.;https://www.soraredata.com/player/39478005053076191412734611635936295663009406740693143629038353429524430309023
Gianluca Scamacca;https://www.soraredata.com/player/46784836160374743051558426734960033802721612800067434045496251836547150721841
Andries Noppert;https://www.soraredata.com/player/46992113433427314746258037339544947034736618021865688372909107357913586746473
Erdon Daci;https://www.soraredata.com/player/47107463414631543883299664263520520155708569522033904387656177622073154794248
Rhys Healey;https://www.soraredata.com/player/100248779546166578180247994426515833357509060205440984124955127253761420737307
Florian Dietz;https://www.soraredata.com/player/48622774974606542181091967204089432792323439268358553029662105143144790960638
Salvatore Sirigu;https://www.soraredata.com/player/24436756685629480652892126952759869766947165859943410836211770898070945541036
Francisco González;https://www.soraredata.com/player/24059692717828654564940312544462340828196984857303992531903952774329528812070
Emil Audero;https://www.soraredata.com/player/39167847500385503067348959849929307955995825908336395600963972403172943177059
Gary Mackay-Steven;https://www.soraredata.com/player/231292100512425442351982078599538417482308038178722483326704080873307461315
Serge Ngoma;https://www.soraredata.com/player/51241601790879001472142296385222444303788886526243567153014349533398700928564
Jelle Duin;https://www.soraredata.com/player/5127590786702343281468786154753563204351828798516736420132160013790734614032
Igor Matanović;https://www.soraredata.com/player/51574990482299849356463020044023454866555779074826447131513894028622048615330
Paulos Abraham;https://www.soraredata.com/player/22821338158230131944084277813541319501204928284452787955923929654883791789178
Cristian Rivero;https://www.soraredata.com/player/21098167613426566565404954565328025353712735831640977261607669235859253388398
Anthony Valencia;https://www.soraredata.com/player/52942543234041158867750165559480515512041586858598332268456061162438446558053
Ignacio Pussetto;https://www.soraredata.com/player/21042359305176174578412419956731663194281676641038301198573678688775537234298
Thomas Henry;https://www.soraredata.com/player/53215423717333548784439325003496171489242130850217236354289291580194312246762
Julien Duranville;https://www.soraredata.com/player/53616534437364112077145271426481587562828227023961448878823747664096885571000
Martin Terrier;https://www.soraredata.com/player/390464538228980337376955166996640611905032773504218714341549720030488732412
Kevin Molino;https://www.soraredata.com/player/20959879403205372279143931321571077810709362218182471991137895580333484491762
Mauro Zárate;https://www.soraredata.com/player/19553017612803164791983329608844817774827938838679630930225113305748789561769
Luc Ihorst;https://www.soraredata.com/player/54348798091274046466008536424345908587352037285819261389663357019290668241365
Callum Roberts;https://www.soraredata.com/player/54499953228834445993736103410411025267880481984756400103116935787691711243981
José Macías;https://www.soraredata.com/player/54858890682007977091766872588047419258211117336702183651341600150065753075986
Lukas Nmecha;https://www.soraredata.com/player/27967870791699539081776865296956178911358569722981928107370596911812854958861
Malik Batmaz;https://www.soraredata.com/player/1905045820646754402787353389519448367318460441851107217004495667062814846069
Fernando;https://www.soraredata.com/player/17633013526534270715398292039149243289085847175426048813483341074381927770516
Marko Arnautović;https://www.soraredata.com/player/17003511543861244932866374142510761023363453872113296308249136165939057078576
Christian Mathenia;https://www.soraredata.com/player/56899755070547527751264144934595996100609142501090757406044884944856675533969
Ji Dong-Won;https://www.soraredata.com/player/28389855036455354945994870214758785677524837389690566080727145002986406812079
James Pantemis;https://www.soraredata.com/player/16394029140529621216639458468518734660734211858365328194471324511536050372953
Jonathan Burkardt;https://www.soraredata.com/player/16191735200659035338582040394699204222980451821622804730662620465763315733304
Manuel Neuer;https://www.soraredata.com/player/15920792240756702364993506897451282557029163972476475213811219426068255387123
Silvester van der Water;https://www.soraredata.com/player/59940971037434331124032785400950772653502380719169201504727971992044534595194
Maxime Crépeau;https://www.soraredata.com/player/60832646603615682339619852892604997686174974587055403067749283099274309914500
Victor Bezerra;https://www.soraredata.com/player/28599890738446837671294433759585733319669034461391603458856794689030485127973
Eiji Kawashima;https://www.soraredata.com/player/63065528151334611502317164706320788999926736026468389138789490782951558002102
Nicola Bagnolini;https://www.soraredata.com/player/15569201988031279907329413300515239525372484395107124745669357475983952195861
Jon Morcillo;https://www.soraredata.com/player/37475292051578469251776996085554074278673119414696742214271926528843347783767
Lee Jung-Hyub;https://www.soraredata.com/player/65277421404685359346359592453793607374716968530491224375748239594855670304667
David Bingham;https://www.soraredata.com/player/65331234688132158632173465144821979031098275804780589449761657743074501662687
Jorge Molina;https://www.soraredata.com/player/6608955681729440844252314433221925116760987230425883131702041837792086154942
Martin Boyle;https://www.soraredata.com/player/29553313806046362297030323666885769862073070297942998913871473938171529101554
Pedro Ruiz;https://www.soraredata.com/player/67098663004829233570534856345825704834620154176021357159482859880250795620599
Amine Salama;https://www.soraredata.com/player/15320479268133244598879103041730215412390385131722151691396918586105056401245
Jakob Jantscher;https://www.soraredata.com/player/67794040898134168137380612880638599086201525221108542521324069007159935075660
Benjamin Tetteh;https://www.soraredata.com/player/14654128994442334471212852285912250637331282286510175671004845355549416014949
Kélian Nsona;https://www.soraredata.com/player/68072149671225126115848022668647682695609031608234331175852123683166986605098
Diego Valencia;https://www.soraredata.com/player/69219214455992134414230028982245234291059695190484747858200471017352253748881
Jeremy Sarmiento;https://www.soraredata.com/player/69537699302956070837446248746088796695510631752530038926774815224820929939777
Jan Reichert;https://www.soraredata.com/player/11866349688958654531607161367547720304193662151170032859922880674360058930166
Soichiro Kozuki;https://www.soraredata.com/player/36822562606715262880479558533944466256303000767916089241041529425528345350172
Raphael Wolf;https://www.soraredata.com/player/36705100234920656647423453503702878289675535549212412219325896552791882886187
Luca Schuler;https://www.soraredata.com/player/36554656031066612385013872653633800116043644528728376242510487471165427525931
Jacob Jackson;https://www.soraredata.com/player/115038751013254877939268509077873627440450446741599701728412264806185243470418
Patrik Schick;https://www.soraredata.com/player/73329408540331542656145669570975407613213599575359642609491290479405753760340
Muharem Huskovic;https://www.soraredata.com/player/73661084474824364725491330645120531559960664694078037807415156820826906457810
Thomas Strakosha;https://www.soraredata.com/player/86932910428119867119345461896567233165985994145522479415467603640932404106709
Jin Sung-Wook;https://www.soraredata.com/player/75541775280090138755492111042447794731487828266998883924690261804278325339085
Axel Kei;https://www.soraredata.com/player/114889048122478651694038642740406436094972545134783294672414026479217266950455
Darko Lemajić;https://www.soraredata.com/player/36415378620784052113744342378301116172470736662749666981775248757199043733550
Maximilian Franzke;https://www.soraredata.com/player/76387551922927442594898339354170520804904416120612709708355167626527791136795
Petar Zovko;https://www.soraredata.com/player/77003976700806326491181955636880506748876592270115038485757643330841986346316
Kengo Nagai;https://www.soraredata.com/player/11361823225496717969493689009560901967433030634598334580622096919841277863656
Ivan Santini;https://www.soraredata.com/player/77846388846897059641906626755699572108494414649119688427792579335070171161425
KWOUN SUN TAE;https://www.soraredata.com/player/78205116494426284908362611592717910480957024969049881957771711966746372226985
Breel Embolo;https://www.soraredata.com/player/36370779293285560869944352978383246121686880549279280112752752229284395417633
Luc Castaignos;https://www.soraredata.com/player/78452617719904271528451648333881617889178742493926288566014359608457591244147
Paul Grave;https://www.soraredata.com/player/798925956294296649681832072070444108417052135755636666030730659684454540751
Justin Kluivert;https://www.soraredata.com/player/111797542790477583399092617903223174139684643551799662292284663840802943719928
Felipe Mora;https://www.soraredata.com/player/80727049407976247619326630570498059085736341137564851256993160163468507848272
Saša Kalajdžić;https://www.soraredata.com/player/34241629972909944916099965728072735595431241087597373895111831101678020531574
Gustavo Silva;https://www.soraredata.com/player/81796782874827670774723725501111206397654984773813575127181548251017533042575
Liam Boyce;https://www.soraredata.com/player/82288947869047674698313622691381978168550757382617700798375579603612514760713
Diego Alves;https://www.soraredata.com/player/3391937782018331486236304912451622196937960338629196938457691972579113108559
Zlatan Ibrahimović;https://www.soraredata.com/player/110042625112797769962996070226103672506326619006596400135350746102950097929079
Jed Steer;https://www.soraredata.com/player/33834239619565273930362314751357553473881771310729225340554161900424025619412
Nabil Fekir;https://www.soraredata.com/player/83037016200094950426385074501202015269130607089404755710974036955616937151891
Koji Miyoshi;https://www.soraredata.com/player/83514530683770197517097321559550996879247905047485756734478839006140361170566
Agustín Marchesín;https://www.soraredata.com/player/29834477329401501820810737286720711788188869626726957391018021595861459509674
Ulrick Eneme-Ella;https://www.soraredata.com/player/84012589642607419301044562788601668555380582671301006990001480449094419121025
Liel Abada;https://www.soraredata.com/player/33167161846890520359227559326700168848765249891518205161848001862707429931316
Jovane Cabral;https://www.soraredata.com/player/108204617622444815296944348718890958173420796491722852244921911413065829790360
Yuki Ohashi;https://www.soraredata.com/player/29848388231336221234589521406145615492530449749095454011033347390293305896096
Toshiki Toya;https://www.soraredata.com/player/85601098481004244953842733173382121168483727328433397667103085996155541516514
Ifunanyachi Achara;https://www.soraredata.com/player/86571551554327475278734417930672397084192993389573448211454742465956424095722
Tecatito;https://www.soraredata.com/player/107553467509273101121871552921335765107305868947953833988582602316689897679939
Oscar Schönfelder;https://www.soraredata.com/player/86957239639418046483121517591002442859040079868841716708572473853753910331941
Armando Broja;https://www.soraredata.com/player/33001694307705423715384695020940969174321253709924334033223207959429755499980
Robin Kehr;https://www.soraredata.com/player/87055196509486086884414781523714595505307208400535665035366835662636005829709
Jens Petter Hauge;https://www.soraredata.com/player/30120308302688814688022610502651971160950650358754016809202756625793061971732
Matija Šarkić;https://www.soraredata.com/player/32794288247644384891917519435633679485420915576579364094619744204725968156827
Nigel Robertha;https://www.soraredata.com/player/88875208341161344016111001856583092654870960826819945990205933457233371890446
Davino Verhulst;https://www.soraredata.com/player/89204611039809080427510534971133425849602242846279158677532516392988186797753
Mark Uth;https://www.soraredata.com/player/90059657599243747151878880329014641747943288262423254860104592903045984916169
Patrik Wålemark;https://www.soraredata.com/player/90332734549944503581546795504108967638028438653886577611045505220839650121969
Robin Roefs;https://www.soraredata.com/player/106631069498872493480392022153536228349228283119208815067975800252005477404667
Robbie Robinson;https://www.soraredata.com/player/90809994116060204375947841697998033486670469367051418210046432906456033482506
Kemar Roofe;https://www.soraredata.com/player/90866569531485356889145617780183475308932579135810294094438237775929991607190
Boubacar Fall;https://www.soraredata.com/player/31220451139293012051801015940093291144832552181591234963274087646258499120820
Allan Saint-Maximin;https://www.soraredata.com/player/9148564905653624358210160337758704603695234730087323583215633558948506939463
Keane Lewis-Potter;https://www.soraredata.com/player/93015782973771686974692942333213203808258954246294174424283459151133445177648
Gerard Deulofeu;https://www.soraredata.com/player/9402197166228420445354611167997173467115464779391550159346634090630271293004
Martín Merquelanz;https://www.soraredata.com/player/106021895054640191951890182570305773839137298655509117000125090959888244967824
Alejandro Garnacho;https://www.soraredata.com/player/94707162879263031273372357238611814056139133207934804422890078341052708978661
Brian Ocampo;https://www.soraredata.com/player/95315681391938176793186002741897977177352006414827945271290248509054039121651
Marko Raguž;https://www.soraredata.com/player/10598298281362647116691538879797100135803806722551001677262248379744458876920
Eloy Room;https://www.soraredata.com/player/96569297682472144415364277219599747710894083580213746595513796928877277399308
Etienne Amenyido;https://www.soraredata.com/player/96668733326057523495247678959986311205608352534779799068820881952095857216815
Timothy Galjé;https://www.soraredata.com/player/105426125964648160441845277402878628655954422389097263202828048853338041620085
Tobias Anselm;https://www.soraredata.com/player/105196545342436252157530321150542135790782570116023872981676513347689688399986
Vicente Besuijen;https://www.soraredata.com/player/104644908541731229412462027977687492513993191696492484956032594273576016773862
Nicky Clark;https://www.soraredata.com/player/97966088343938228695534971390370839266200760391679008210233311094957015807715
Johan Carbonero;https://www.soraredata.com/player/30550807837461315061727805782341488608958348724768610983153991407363701361164
Sebastián Sosa;https://www.soraredata.com/player/carlos-sebastian-sosa-silva
Paulinho;https://www.soraredata.com/player/45952124733427267606595886564278419182582745441950764163183179491109584563220
